Artis Hottness,Duration,Artist Familiarity,Tempo
3.815036693542404045e-01,2.314932965457026341e+02,5.724092303931911374e-01,1.275765679851824643e+02
4.434501323516606419e-01,2.277757778675474754e+02,4.898827893646000575e-01,1.458788396042048703e+02
3.912155895834709685e-01,2.487309230223855252e+02,7.732390573502030406e-01,1.416698604150609526e+02
3.741080793754135159e-01,3.820498532270042915e+02,1.548004476055169221e-01,1.190987804679498936e+02
2.913356078932559656e-01,1.519496187025864060e+02,4.481291730397245487e-01,9.912160125294536783e+01
4.601319595553516884e-01,2.735818921416872627e+02,9.215639142269935746e-01,1.186796132712714211e+02
4.000140100206141525e-01,4.063831843915985473e+02,7.534044941348767566e-01,1.004683836647547537e+02
6.771108722020418025e-01,1.891094718407867958e+02,3.447870660056437941e-01,1.189392088255544877e+02
3.748308240186484785e-01,2.549143334925680051e+02,4.718508770369211902e-01,1.300754888402472034e+02
7.462765838201516067e-01,2.752681139203565976e+02,9.912062406664503555e-01,1.640940750389298728e+02
4.333217914736691712e-01,2.336928562745891611e+02,7.345375629317416610e-01,1.220150684196598831e+02
3.515852700830920385e-01,2.622620697071705536e+02,5.551554664762434754e-01,1.110918314386692600e+02
4.328261241420467420e-01,5.435887217592450043e+02,5.517698546000318061e-01,1.225576495251831943e+02
5.965718372324839702e-01,2.161199840994034389e+02,5.062285091272471504e-01,2.096725137681838760e+02
4.022084997042176258e-01,3.139167778268105735e+02,5.526506348369863986e-01,9.998129331121486985e+01
5.253622979335641485e-01,1.174626456085769632e+02,3.611911471815574259e-01,9.725719057205816398e+01
3.336794565607951735e-01,1.351866510733637483e+02,4.267573477214838817e-01,1.092571150639886355e+02
4.423620251032357453e-01,2.080124942288780119e+02,6.125839605146978784e-01,7.915358401951894507e+01
3.139210395722951130e-01,2.510306631914688751e+02,5.222809427831336393e-01,1.351641281103165966e+02
3.597701749008486161e-01,2.723728312136915406e+02,3.647942723354447025e-01,1.243832380298547946e+02
3.279572490112007688e-01,1.485065842534350509e+02,5.507868460823388546e-01,1.985094915691549886e+02
-1.665314964893032101e-01,1.984418167559066433e+02,8.195291756085580914e-01,7.728083950352763054e+01
6.304708499383360198e-01,2.809015568298433436e+02,3.532446714539858590e-01,5.881479188410489201e+01
2.982211724149891885e-01,5.208534802494641553e+02,8.006853862283378476e-01,6.996905111993763171e+01
4.076387768596805294e-01,4.687563179698551039e+02,8.274673809553050319e-01,1.152728657645395174e+02
4.472981457853806297e-01,1.854261331673299082e+02,6.131274552642267395e-01,1.127777977368065194e+02
3.668342976299741598e-01,2.349322985018229417e+02,7.635010167875222464e-01,7.155742006246674691e+01
5.023802466366651398e-01,1.600709887083716012e+02,4.100174176194499864e-01,1.671462232089548934e+02
5.179429009084957070e-01,1.523159094151033628e+02,5.558656000695521016e-01,1.670878789826078901e+02
3.384392540881508427e-01,2.433405572122493936e+02,6.511848044244814560e-01,9.601520531492820965e+01
4.630158204380300235e-01,2.227755265685472068e+02,5.822397051428964687e-01,8.931854509437724232e+01
4.099885748780457972e-01,2.027136136030903515e+02,4.969451773277100415e-01,1.222140148612350004e+02
1.140092999681872277e+00,2.289226388158964767e+02,4.607623540357295155e-01,9.416693137939654434e+01
1.035143614390205080e+00,2.604385659986069754e+02,7.077263495314269903e-01,1.256839538599826369e+02
2.567210707121500013e-01,-2.772920704882749305e+02,2.606150790958352559e-01,1.604370525916878591e+02
3.966546965867742691e-01,2.236778326403569963e+02,6.799226946286225370e-01,6.230110576567281555e+01
3.916313298438213186e-01,5.471272906478402547e+02,5.592572075642294749e-01,1.422173131713490193e+02
9.046694242868580371e-01,2.583026852468584593e+02,5.551841940960215993e-01,6.851800996498809582e+01
4.498599683509861835e-01,5.238513349433261510e+02,3.623570270631972789e-01,2.060178319400491205e+02
4.595666166342747272e-01,2.223783225377539736e+02,5.086047190695950349e-01,1.012891319711235383e+02
3.314748461094615961e-01,3.416709750694315630e+02,4.261106637781182371e-01,1.223682122139646822e+02
5.746150330561681230e-01,1.556263490801633509e+02,6.537053120570703868e-01,1.245211946733905961e+02
3.257448602475856436e-01,2.789021133058406576e+02,6.292440530956895373e-01,7.397608745571201894e+01
6.189828583068396339e-02,9.276872611688013421e+02,5.732716528999119987e-01,5.510617866629482364e+01
3.762111492833480342e-01,1.941153498813853560e+02,5.688050663203085833e-01,1.098780254072050298e+02
4.616177070179238728e-01,1.770428801770504492e+02,6.252021802771494663e-01,9.371662869392687867e+01
3.060645449933218076e-01,2.352193681133067855e+02,5.503303405606843057e-01,1.446351839855566936e+02
3.392505607527401823e-01,2.129688834410837330e+02,7.263798009581776682e-01,1.831114521269701640e+02
5.179474364851953672e-01,2.304879178519055642e+02,3.070458952908410311e-01,1.306627981668784741e+02
3.784583263401591902e-01,2.099429035400023906e+02,4.153388381949554287e-01,6.387686834544811632e+01
4.363439824239972453e-01,2.447546568713920863e+02,7.832989523485309746e-01,1.536512040978961977e+02
3.571339650009676125e-01,4.025415412983833221e+02,7.021417724063354626e-01,1.090964653566030051e+02
4.576541353664884126e-01,2.363449270499422425e+02,6.826095350234737680e-01,8.955182589972901042e+01
4.756789563107403640e-01,2.915166034688522814e+02,5.444845702611686988e-01,1.948453005776631812e+02
5.840575655037094638e-01,1.948185318322703665e+02,9.479578986408441210e-01,1.034118075341078793e+02
3.858858831721461713e-01,2.401967268860808247e+02,8.234768289263385554e-01,8.348383937936799271e+01
3.864945117625155357e-01,2.702729490764913862e+02,5.434082596994826986e-01,1.236905482807438830e+02
3.139145196675602878e-01,1.745028581911924164e+02,4.226593569292376174e-01,8.881224558039792782e+01
4.518485341126839416e-01,1.996008957667772847e+02,6.633108823797613240e-01,7.529133948937564469e+01
2.907533935427116245e-01,1.021390346825292141e+02,2.967135767677575586e-01,7.818032703756480828e+01
8.570114321160323678e-01,8.767630966833164052e+01,4.567636072488596710e-01,1.206800044908222844e+02
4.268602953758611207e-01,3.013916955945336440e+02,6.567417596154569992e-01,1.131338127099959934e+02
4.152579795500431770e-01,1.614150334660702413e+02,8.450234259952722482e-01,8.474390175244985812e+01
2.855670136730590891e-01,-1.654024727370739356e+02,4.363213187835413009e-01,1.619536655728908272e+02
3.679314285544580954e-01,3.747223147173239113e+02,4.423130148038438847e-01,1.848457481469798722e+02
2.636531671673771338e-01,2.845921650821986759e+02,2.804469436615804057e-01,7.777792477887763312e+01
3.633363402892217375e-01,2.084517391728547295e+02,7.394563232191799784e-01,8.956029945893232025e+01
3.241510452304281475e-01,1.834792572578188299e+02,7.587012591542432460e-01,1.730847021288194583e+02
3.813435517343500836e-01,-1.172873212940128269e+03,3.599548450658289767e-01,9.558227354337566339e+01
1.894947741256240437e-01,2.454207823560239206e+02,5.162788735642607207e-01,1.126431247628672736e+02
5.423331166439465667e-01,8.846864455939717686e+01,5.364471416367493362e-01,1.012014170949885283e+02
4.404218001091566026e-01,2.165588104457597183e+02,5.878226860705453305e-01,1.256619426366048060e+02
4.078698479585594616e-01,2.380402599259056444e+02,6.959714814104742686e-01,9.082420753388430512e+01
4.166080048712164086e-01,2.173278841861450701e+02,7.931182874967603880e-01,1.271683660452934532e+02
5.369943701496436850e-01,2.097018143649595459e+02,5.513058322646102738e-01,1.117810947745983867e+02
3.863637126545053646e-01,2.276701734435006585e+02,6.986627321125524759e-01,5.584964240530874235e+01
7.854538051541037902e-02,3.338680759928365092e+02,5.174355400123147319e-01,1.831538940005804079e+02
5.166498450488896665e-01,1.926902895019257187e+02,6.828914790127953438e-01,1.057512601678259898e+02
4.038711400260908690e-01,2.305363417224887712e+02,5.073154028426500872e-01,1.151571208185118849e+02
2.942437378983224217e-01,3.891283308847732769e-01,6.695054559469895139e-01,1.348287391918927938e+02
5.661683630770266706e-01,-3.705832824373797507e+02,5.088631229104763065e-01,1.227538426249113286e+02
3.606207930854365418e-01,1.908161113671176281e+02,1.032692065112108537e+00,1.377146297436300983e+02
3.269842845867526049e-01,3.851748229026784429e+02,4.654693443744548631e-01,1.496020674542916140e+02
1.773717343591223738e-01,2.741509669412571384e+02,3.845431802681744671e-01,1.250427612723973994e+02
-1.805700558453432469e-01,4.165836080627952924e+02,6.817145032625973045e-01,1.726279718934424068e+02
3.147109341650650149e-01,4.535228295751186351e+02,5.705908404666573119e-01,1.413513140671035444e+02
3.691340503349359037e-01,2.774729872431281024e+02,6.825088001562775730e-01,1.332404013017071520e+02
3.339152591174586182e-01,2.035186453248993530e+02,5.468563975209832506e-01,1.318337121276617268e+02
3.346437024401532900e-01,2.035413079364240616e+02,5.648177480760665503e-01,1.095422987884598456e+02
4.148012084828936463e-01,3.647273558418089578e+02,5.407780308196024066e-01,1.101982048036645665e+02
3.897874355638731858e-01,8.370888550470496625e+01,6.086150980785163256e-01,1.385807442503662514e+02
3.274268936675490682e-01,4.032240293767113712e+02,5.655123995437847384e-01,1.478782642712830580e+02
2.683101474985604140e-01,3.751385968171308605e+02,5.953554053153311543e-01,1.646069514567950023e+02
5.111517205488923521e-01,2.277277607444974876e+02,6.472436104640451049e-01,6.966284402120544428e+01
2.335528000066525167e-01,2.076987203998104974e+02,6.728592745580641576e-01,1.323500312478147407e+02
4.228552677896370571e-01,8.733036787956345393e+01,6.622559733075519262e-01,7.824292177445235552e+01
2.356324383404497513e-01,4.048070094307180398e+02,6.841833130089298720e-01,1.651196032073454489e+02
5.330629253469434392e-01,8.682726383788451585e+01,5.869373425718436010e-01,9.226153176086239682e+01
3.913518297727675566e-01,2.513131689435904264e+02,7.707122029589896783e-01,1.726025425293691455e+02
2.798960267952637637e-01,1.877595928212229808e+02,4.774386508938022189e-01,8.460721724784610842e+01
4.224299119839913241e-01,1.927622198803099707e+02,5.211187417439333558e-01,1.443865403940081933e+02
5.320326321048617357e-01,2.470286270379369284e+02,9.592977668771140998e-01,1.420284087679150957e+02
2.799323182092484652e-01,2.199473040169299054e+02,5.374439008914890792e-01,1.180798718505504326e+02
3.941244490186444072e-01,2.840219605725304177e+02,2.834129432745839949e-01,1.088778546992364227e+02
3.837908368990582963e-01,-3.977732420592552103e+02,3.083889212139254710e-01,3.038904381955262579e+01
4.139526060942035346e-01,2.449136369941671774e+02,5.807723637269575079e-01,9.367498249993855097e+01
2.596320551587854575e-01,2.558866621155907239e+02,5.525383890677346699e-01,1.509149359923482052e+02
3.333761403757145581e-01,2.394840834553884577e+02,5.979597057021450723e-01,8.796771414897006025e+01
4.423266838394808720e-01,5.675628967679881498e+01,6.561730097287465924e-01,8.695737933993382285e+01
4.247712244206606202e-01,3.341718414542951905e+02,5.559763740481002969e-01,1.918980495748656949e+02
4.029240491352320541e-02,1.873598728813137768e+02,4.743825812992525925e-01,1.323028291227703903e+02
4.721669201735507748e-01,1.870124136851103458e+00,4.730549307580886875e-01,1.502208498184359655e+02
4.272540433116591152e-01,9.971926112498798034e+01,5.887353868743190333e-01,1.760776072087741113e+02
5.593309854127307412e-01,4.249274895144802713e+02,5.594715286553864075e-01,7.440433590364756355e+01
4.151809257437613643e-01,2.922225083640794310e+02,3.712884880020794753e-01,1.460575712917694773e+02
4.752322574030967139e-01,1.723733321873914122e+02,6.806071672506917025e-01,1.055404703562573445e+02
3.977959786999230585e-01,7.236622287468964032e+01,7.316134634475019993e-01,1.855670641479345022e+02
3.023751139127828225e-01,3.750681902806813923e+02,5.004432848352280416e-01,1.375788557898668500e+02
3.779771366493697160e-01,2.123955620471251393e+02,3.856546559078566361e-01,9.098432896267809156e+01
2.394688294277233787e-01,2.115227547888381991e+02,3.364619920112019713e-01,1.085358640609744043e+02
3.907739731232408031e-01,1.958092401820250643e+02,4.613444226911411761e-01,1.128066766657955213e+02
2.769974733344477968e-01,2.138912604987836232e+02,5.055036024608128287e-01,9.803285037227408338e+01
4.089506025463993111e-01,2.676193270340395429e+02,5.606973428407329152e-01,1.287657853921131732e+02
3.885821801218515836e-01,2.419837088495331159e+02,6.957091140026747667e-01,7.547120558555522507e+01
3.099325197315425662e-01,1.703378542323468992e+02,6.144719209227886836e-01,7.696457195071019441e+01
3.733193136912811294e-01,2.536156946980704276e+02,6.131993228133438834e-01,1.077075899910408339e+02
4.324039913652558131e-01,2.681673619293230217e+02,8.103771719621306602e-01,1.294785502348577779e+02
4.632040900969728314e-01,2.116242719637466223e+02,6.407495657138113643e-01,9.730198719188007317e+01
3.296011142485662515e-01,2.179558315224884666e+02,8.329132618969978807e-01,1.785904222619143980e+02
4.402691975970800531e-01,1.133604212284878514e+02,7.881593569199623062e-01,1.429344071263407159e+02
